,building_id,damage_grade
15605,1047755,1
15606,864121,1
15607,235156,2
15608,1014861,2
15609,803083,1
15610,1052021,1
15611,855283,2
15612,888922,3
15613,298518,2
15614,190479,2
15615,729652,2
15616,18141,3
15617,1016570,2
15618,998141,2
15619,777443,2
15620,729803,2
15621,768218,2
15622,842184,2
15623,897723,2
15624,748596,2
15625,436124,2
15626,58840,2
15627,290275,2
15628,774511,2
15629,65365,2
15630,1000464,2
15631,276306,2
15632,860167,2
15633,102390,2
15634,310248,2
15635,723569,2
15636,905748,2
15637,360249,2
15638,884585,2
15639,52134,2
15640,711197,2
15641,324284,2
15642,427974,1
15643,306659,2
15644,806432,2
15645,707994,2
15646,655946,2
15647,98767,2
15648,216729,2
15649,847138,2
15650,233552,2
15651,866049,2
15652,993875,2
15653,999211,2
15654,335039,2
15655,594153,2
15656,5693,2
15657,33000,2
15658,1032612,2
15659,618107,2
15660,436033,2
15661,360504,2
15662,28393,2
15663,735497,1
15664,980266,1
15665,256975,2
15666,192727,2
15667,416045,1
15668,82537,1
15669,531847,2
15670,711938,2
15671,11920,2
15672,851501,1
15673,229641,2
15674,566841,2
15675,953262,2
15676,918986,2
15677,190610,2
15678,150086,2
15679,83784,2
15680,101430,2
15681,717386,2
15682,320426,2
15683,92265,2
15684,41682,2
15685,122683,1
15686,372614,3
15687,772400,1
15688,685931,1
15689,538476,2
15690,999949,2
15691,331646,2
15692,809914,2
15693,1042725,2
15694,91802,2
15695,981507,2
15696,857172,2
15697,940957,2
15698,589358,2
15699,598823,2
15700,837479,2
15701,414542,2
15702,363330,2
15703,1021151,3
15704,794652,2
15705,557030,2
15706,988398,2
15707,746085,2
15708,782498,1
15709,39061,2
15710,145917,2
15711,546571,2
15712,226648,2
15713,107687,2
15714,894237,2
15715,166936,2
15716,493114,2
15717,114317,2
15718,564671,2
15719,90573,2
15720,680367,2
15721,532595,2
15722,360630,2
15723,692467,2
15724,957742,1
15725,365005,3
15726,234979,2
15727,964722,2
15728,440693,2
15729,393844,2
15730,173548,3
15731,140680,2
15732,683659,2
15733,336367,2
15734,27541,2
15735,920784,1
15736,789805,2
15737,671970,2
15738,11798,1
15739,866297,2
15740,48101,2
15741,982872,2
15742,764764,2
15743,408667,1
15744,673698,2
15745,552129,2
15746,831863,2
15747,781797,2
15748,626504,2
15749,400701,2
15750,1026498,2
15751,983557,2
15752,575383,2
15753,973018,2
15754,139021,1
15755,543226,2
15756,289617,2
15757,932213,2
15758,360718,2
15759,691661,2
15760,301447,2
15761,1025108,2
15762,520728,2
15763,99306,2
15764,251164,2
15765,723020,1
15766,685853,2
15767,939954,2
15768,601264,2
15769,581177,2
15770,98840,2
15771,387595,2
15772,1029275,2
15773,957218,2
15774,446619,2
15775,874758,1
15776,679211,2
15777,367490,2
15778,401520,2
15779,384871,1
15780,175600,2
15781,811267,2
15782,445802,2
15783,440500,2
15784,374102,2
15785,24591,1
15786,473604,2
15787,6814,2
15788,875589,2
15789,157598,2
15790,939880,2
15791,997361,2
15792,898872,2
15793,489380,2
15794,851580,2
15795,225429,2
15796,198735,2
15797,757152,2
15798,694558,2
15799,305937,1
15800,480401,1
15801,919548,2
15802,54935,2
15803,659882,2
15804,866320,2
15805,1052314,1
15806,1014924,2
15807,254052,2
15808,638584,3
15809,504129,2
15810,535640,2
15811,2666,2
15812,470731,2
15813,347187,2
15814,305136,2
15815,656291,2
15816,843991,2
15817,802470,1
15818,341458,2
15819,210036,2
15820,356541,2
15821,926465,2
15822,843819,2
15823,719392,2
15824,915885,1
15825,889086,2
15826,752827,2
15827,809755,2
15828,680002,2
15829,869168,1
15830,284728,2
15831,427544,2
15832,48399,2
15833,366497,1
15834,490470,1
15835,946728,2
15836,127327,2
15837,870424,1
15838,281556,1
15839,93581,2
15840,613785,2
15841,608479,1
15842,858270,1
15843,68017,2
15844,866000,2
15845,974102,2
15846,46148,2
15847,598534,2
15848,672314,2
15849,1052554,2
15850,413475,2
15851,313915,3
15852,442711,1
15853,287031,2
15854,472513,2
15855,171138,1
15856,179413,1
15857,732977,2
15858,686922,2
15859,167576,2
15860,282861,2
15861,254595,2
15862,684914,2
15863,971396,1
15864,146998,3
15865,968268,2
15866,154337,1
15867,240295,2
15868,85169,2
15869,308904,1
15870,836962,2
15871,581094,2
15872,601314,1
15873,221467,2
15874,604605,3
15875,517288,2
15876,628622,2
15877,474002,2
15878,268304,1
15879,650463,2
15880,1035397,2
15881,803828,2
15882,244040,2
15883,229953,2
15884,770327,2
15885,955728,2
15886,866456,1
15887,466296,2
15888,1004050,2
15889,309581,2
15890,249340,2
15891,873391,2
15892,311864,2
15893,415606,1
15894,737178,2
15895,705283,2
15896,89019,2
15897,15232,2
15898,235541,1
15899,425568,1
15900,95861,2
15901,759015,2
15902,922422,2
15903,727544,1
15904,1049344,2
15905,34278,2
15906,707748,1
15907,937306,2
15908,633610,1
15909,718108,2
15910,138585,3
15911,679888,2
15912,63784,2
15913,75601,2
15914,311846,1
15915,812745,2
15916,696906,2
15917,251334,2
15918,109098,2
15919,890916,2
15920,780343,2
15921,992343,2
15922,228454,2
15923,955352,2
15924,944192,1
15925,875482,1
15926,417564,2
15927,471557,2
15928,630472,2
15929,576104,3
15930,326467,2
15931,761278,2
15932,270180,1
15933,1015397,2
15934,258459,2
15935,800812,2
15936,614799,1
15937,267353,2
15938,148535,2
15939,113052,2
15940,871786,2
15941,349713,2
15942,320037,2
15943,952605,2
15944,405375,2
15945,953285,1
15946,12511,2
15947,380035,3
15948,908083,1
15949,992074,2
15950,31072,2
15951,263550,2
15952,601686,2
15953,880921,2
15954,607707,2
15955,972219,2
15956,951474,2
15957,605875,2
15958,648098,2
15959,968513,2
15960,1004316,2
15961,708419,2
15962,701696,2
15963,437511,2
15964,192782,2
15965,825041,2
15966,582534,2
15967,86233,2
15968,204912,2
15969,832770,2
15970,1010598,2
15971,518650,2
15972,833702,2
15973,691237,1
15974,435586,2
15975,239211,2
15976,404000,1
15977,489599,2
15978,10008,2
15979,169074,2
15980,985674,2
15981,632842,2
15982,355461,2
15983,522827,2
15984,311300,2
15985,910451,2
15986,352403,1
15987,296319,1
15988,662019,2
15989,804800,2
15990,1020764,2
15991,221146,3
15992,707618,2
15993,248563,1
15994,55146,2
15995,659567,3
15996,1049775,2
15997,646221,2
15998,688392,3
15999,590470,1
16000,217591,2
16001,632883,2
16002,142815,2
16003,120863,2
16004,576933,3
16005,475837,2
16006,371222,1
16007,216107,2
16008,66979,2
16009,55365,2
16010,667696,2
16011,662083,2
16012,540295,2
16013,105232,1
16014,309283,2
16015,439659,2
16016,544895,2
16017,236882,2
16018,760308,2
16019,329498,2
16020,1028904,2
16021,203806,2
16022,537637,2
16023,384672,2
16024,984278,2
16025,285744,2
16026,831290,2
16027,409415,2
16028,741898,1
16029,251174,2
16030,969912,2
16031,69784,2
16032,239677,2
16033,65756,2
16034,616163,2
16035,106575,2
16036,688642,2
16037,1049907,2
16038,351550,2
16039,946656,2
16040,25286,1
16041,207702,1
16042,975939,2
16043,709311,2
16044,617938,2
16045,693190,2
16046,610047,2
16047,261247,2
16048,434876,2
16049,1045829,2
16050,594764,1
16051,9614,2
16052,623283,2
16053,227430,2
16054,3111,1
16055,138476,2
16056,548714,2
16057,794030,2
16058,145571,2
16059,958687,2
16060,874761,2
16061,311405,2
16062,378389,2
16063,437756,2
16064,878100,2
16065,610843,2
16066,32141,2
16067,43585,2
16068,107144,2
16069,335848,2
16070,555614,2
16071,876800,2
16072,160180,2
16073,142330,2
16074,1015500,3
16075,290407,2
16076,963741,2
16077,508345,2
16078,463231,2
16079,315934,1
16080,134828,2
16081,146445,3
16082,952358,2
16083,456818,2
16084,272983,2
16085,956614,2
16086,840963,2
16087,387958,2
16088,36252,1
16089,299998,2
16090,343591,2
16091,445634,2
16092,956676,2
16093,416135,1
16094,119847,2
16095,401304,2
16096,676208,1
16097,423455,2
16098,761414,2
16099,245524,2
16100,147555,2
16101,425476,1
16102,988050,2
16103,599661,2
16104,463877,2
16105,696542,1
16106,119372,2
16107,36610,2
16108,491662,1
16109,432474,1
16110,384564,2
16111,271829,2
16112,56323,2
16113,238190,2
16114,648093,2
16115,163083,2
16116,918372,2
16117,950387,2
16118,925769,2
16119,774726,2
16120,297911,2
16121,271552,2
16122,288021,2
16123,648596,2
16124,127511,2
16125,645448,2
16126,867047,2
16127,271986,1
16128,96455,2
16129,27610,2
16130,628732,2
16131,980381,2
16132,6825,2
16133,517205,2
16134,51236,2
16135,524505,2
16136,730642,2
16137,680827,2
16138,296618,2
16139,577542,2
16140,3278,2
16141,394688,2
16142,314819,2
16143,497505,2
16144,619173,2
16145,1005637,2
16146,332558,2
16147,330758,2
16148,753672,1
16149,235877,2
16150,783371,2
16151,946842,2
16152,995110,1
16153,673477,1
16154,769425,2
16155,112090,2
16156,433484,2
16157,523091,2
16158,602710,1
16159,147964,2
16160,417596,2
16161,170577,3
16162,1014299,2
16163,651239,2
16164,850241,2
16165,799082,2
16166,147734,3
16167,194612,2
16168,433840,2
16169,560158,2
16170,370524,2
16171,9749,2
16172,919949,2
16173,439460,2
16174,652930,2
16175,996219,1
16176,213999,2
16177,274201,2
16178,323256,2
16179,582527,2
16180,593202,2
16181,312393,2
16182,295607,2
16183,895029,2
16184,164964,2
16185,190025,2
16186,106899,2
16187,949383,2
16188,707163,1
16189,642067,2
16190,614387,1
16191,1034130,2
16192,1015051,1
16193,1002588,2
16194,1048165,2
16195,748402,2
16196,416306,2
16197,1049785,2
16198,325454,2
16199,910782,2
16200,524664,2
16201,323139,2
16202,659617,2
16203,544859,2
16204,663040,2
16205,82133,3
16206,833021,2
16207,655170,2
16208,431097,2
16209,562699,2
16210,588190,1
16211,618747,2
16212,774845,2
16213,393039,2
16214,87547,2
16215,502778,2
16216,900722,2
16217,103152,1
16218,602069,2
16219,1032576,2
16220,567071,2
16221,992978,2
16222,768279,1
16223,512769,2
16224,452198,2
16225,362686,2
16226,671953,2
16227,270584,2
16228,316165,2
16229,276325,2
16230,961661,2
16231,1002048,2
16232,577594,2
16233,1006946,2
16234,919950,1
16235,1020951,1
16236,678861,2
16237,324407,2
16238,722825,2
16239,706485,2
16240,142981,2
16241,855630,2
16242,904223,1
16243,267379,2
16244,772470,2
16245,257573,1
16246,419777,2
16247,593400,2
16248,711620,2
16249,566607,2
16250,1046507,2
16251,154147,2
16252,87266,2
16253,986805,2
16254,726441,2
16255,506109,2
16256,269572,2
16257,790954,2
16258,749347,2
16259,445788,2
16260,20165,2
16261,140337,2
16262,983929,1
16263,955874,2
16264,239338,2
16265,297396,2
16266,367759,2
16267,565449,2
16268,315556,2
16269,28530,2
16270,72807,2
16271,341959,2
16272,598066,1
16273,921279,2
16274,407113,1
16275,292088,2
16276,1016688,2
16277,236630,1
16278,580067,2
16279,1030556,2
16280,463370,2
16281,1040889,1
16282,509274,2
16283,512934,1
16284,952936,2
16285,572661,2
16286,943674,2
16287,1045344,2
16288,298260,2
16289,856742,2
16290,433995,2
16291,826534,2
16292,860430,2
16293,429725,2
16294,846433,2
16295,233655,2
16296,762019,1
16297,463754,2
16298,914555,2
16299,403265,2
16300,184992,2
16301,777315,2
16302,174250,2
16303,320302,2
16304,948070,2
16305,22808,2
16306,479626,2
16307,182243,1
16308,195155,2
16309,20400,2
16310,878055,2
16311,871245,2
16312,569331,2
16313,995923,2
16314,534020,2
16315,443503,2
16316,440789,1
16317,418005,2
16318,33797,2
16319,87506,2
16320,721678,2
16321,307701,1
16322,510564,2
16323,239480,2
16324,405125,2
16325,22218,3
16326,902476,2
16327,396394,3
16328,930225,2
16329,553481,2
16330,653260,1
16331,295785,2
16332,70090,2
16333,61598,2
16334,1009211,2
16335,479075,2
16336,779485,2
16337,681316,2
16338,127735,2
16339,777085,1
16340,343344,2
16341,410426,1
16342,990905,2
16343,262339,2
16344,528617,2
16345,206528,2
16346,819163,2
16347,850102,2
16348,870356,2
16349,27242,1
16350,102307,2
16351,810014,2
16352,902187,2
16353,217010,2
16354,202589,1
16355,501727,2
16356,298990,1
16357,185563,2
16358,878470,2
16359,665170,2
16360,1021899,2
16361,395090,2
16362,333908,2
16363,728751,2
16364,544164,2
16365,13041,2
16366,610697,2
16367,873096,2
16368,722036,2
16369,897798,2
16370,897052,2
16371,924047,1
16372,451741,2
16373,891673,2
16374,843131,2
16375,192401,2
16376,152346,2
16377,280673,2
16378,737683,2
16379,535732,1
16380,494288,2
16381,837760,2
16382,510565,2
16383,808861,2
16384,1030779,2
16385,332830,2
16386,538538,2
16387,284682,3
16388,1052693,1
16389,340675,1
16390,975697,2
16391,150420,2
16392,944115,2
16393,698137,2
16394,583047,2
16395,956587,2
16396,1013851,2
16397,152193,2
16398,768465,2
16399,732161,2
16400,411625,1
16401,35285,2
16402,771472,2
16403,297685,2
16404,430445,2
16405,665611,2
16406,146660,2
16407,866341,2
16408,171466,2
16409,57713,2
16410,868151,2
16411,778247,2
16412,947897,2
16413,872195,2
16414,700591,1
16415,192897,3
16416,382584,3
16417,71169,1
16418,681690,2
16419,575095,2
16420,506106,2
16421,518003,2
16422,20625,2
16423,501497,2
16424,204448,2
16425,812607,2
16426,769624,2
16427,728422,2
16428,731243,2
16429,747455,2
16430,443377,2
16431,405945,1
16432,870610,2
16433,169115,1
16434,914754,2
16435,769971,2
16436,314303,2
16437,976374,2
16438,239187,2
16439,547170,1
16440,772348,2
16441,856228,1
16442,235118,2
16443,156108,2
16444,884146,2
16445,37245,2
16446,972311,2
16447,927777,2
16448,888957,1
16449,142746,1
16450,462272,2
16451,764996,1
16452,5426,2
16453,275603,2
16454,64578,2
16455,859580,2
16456,693607,2
16457,1013935,2
16458,1052530,2
16459,399237,2
16460,488041,1
16461,784962,2
16462,460011,2
16463,556406,2
16464,80811,2
16465,1024757,2
16466,926834,2
16467,486155,2
16468,997535,2
16469,976846,2
16470,145721,2
16471,895456,1
16472,766420,2
16473,158376,2
16474,118253,2
16475,347218,2
16476,198874,1
16477,315772,2
16478,634664,2
16479,279165,1
16480,615369,2
16481,426608,2
16482,527680,2
16483,271086,1
16484,489238,2
16485,958811,2
16486,556750,2
16487,848969,2
16488,928182,2
16489,472507,3
16490,711033,2
16491,622902,2
16492,925643,2
16493,691291,2
16494,499269,2
16495,178203,2
16496,345132,2
16497,662776,2
16498,33939,2
16499,491800,1
16500,914127,2
16501,911566,1
16502,81633,3
16503,930687,2
16504,882302,2
16505,174923,1
16506,863127,2
16507,783249,2
16508,1032388,2
16509,346453,2
16510,430431,2
16511,344804,2
16512,824667,3
16513,8262,2
16514,719214,1
16515,948774,2
16516,706155,2
16517,922727,2
16518,886278,1
16519,414051,1
16520,330234,2
16521,568776,2
16522,782439,2
16523,1002000,2
16524,325465,1
16525,211543,1
16526,165881,1
16527,879343,2
16528,747992,2
16529,920230,2
16530,518359,2
16531,27743,2
16532,604584,1
16533,739048,2
16534,949520,2
16535,700629,2
16536,751513,2
16537,689484,2
16538,195507,2
16539,496959,2
16540,547197,2
16541,992429,2
16542,356844,1
16543,748515,2
16544,707811,1
16545,455501,2
16546,146112,2
16547,995814,2
16548,107308,2
16549,794107,3
16550,519287,2
16551,880396,2
16552,561478,2
16553,376500,2
16554,727374,2
16555,930256,2
16556,1008741,2
16557,823967,2
16558,581617,3
16559,139887,2
16560,804626,2
16561,153056,2
16562,849956,2
16563,72853,2
16564,337056,2
16565,154108,1
16566,961553,2
16567,88747,2
16568,2548,3
16569,874269,2
16570,828261,2
16571,843855,2
16572,947338,2
16573,831228,2
16574,149395,2
16575,353371,2
16576,409501,2
16577,100113,2
16578,757557,2
16579,880583,2
16580,767984,1
16581,362890,1
16582,668796,2
16583,232949,2
16584,400019,2
16585,23558,2
16586,337622,1
16587,1002220,1
16588,205005,2
16589,982577,2
16590,216249,1
16591,194613,2
16592,961634,2
16593,246571,1
16594,874732,2
16595,1023533,2
16596,578869,2
16597,594742,2
16598,579692,1
16599,69491,2
16600,98212,2
16601,375187,2
16602,46209,1
16603,399105,1
16604,520009,2
16605,782427,1
16606,394891,1
16607,442563,2
16608,970051,1
16609,92825,3
16610,1039811,2
16611,38166,2
16612,150084,1
16613,985021,2
16614,834402,2
16615,1044528,2
16616,338086,2
16617,237520,2
16618,691517,3
16619,482043,2
16620,467010,2
16621,923315,2
16622,274434,2
16623,836183,2
16624,577568,2
16625,976736,2
16626,568775,2
16627,754034,2
16628,455985,2
16629,26938,2
16630,537194,2
16631,426971,2
16632,508356,2
16633,181620,2
16634,945458,1
16635,55040,2
16636,657604,2
16637,638866,1
16638,1014388,2
16639,327586,2
16640,598256,2
16641,649830,2
16642,1041566,2
16643,189411,2
16644,956330,1
16645,1020441,1
16646,586476,2
16647,95008,2
16648,1020095,2
16649,365591,1
16650,705797,2
16651,209195,3
16652,99057,2
16653,142754,2
16654,529846,2
16655,543437,2
16656,1014231,2
16657,900261,2
16658,3454,2
16659,776811,2
16660,857250,2
16661,583349,2
16662,277012,1
16663,864499,2
16664,30067,2
16665,725316,2
16666,417934,1
16667,64310,2
16668,468054,2
16669,596920,2
16670,707268,2
16671,392868,2
16672,985212,2
16673,284576,2
16674,429290,2
16675,675001,2
16676,649144,2
16677,466819,1
16678,901893,1
16679,328562,2
16680,899561,2
16681,465030,2
16682,813970,2
16683,312560,2
16684,60868,2
16685,930411,2
16686,693066,1
16687,365168,2
16688,519348,2
16689,12597,2
16690,989363,1
16691,758525,2
16692,839361,2
16693,231315,3
16694,182722,2
16695,628670,2
16696,878097,2
16697,277097,2
16698,136058,2
16699,137236,2
16700,360384,1
16701,99808,2
16702,722020,2
16703,239708,2
16704,593719,2
16705,165208,2
16706,932886,2
16707,697743,2
16708,525574,2
16709,906035,2
16710,851225,2
16711,755728,2
16712,424706,2
16713,454466,2
16714,653327,2
16715,971546,2
16716,56387,2
16717,809993,2
16718,989850,2
16719,234596,2
16720,85676,2
16721,536321,2
16722,139446,2
16723,912481,2
16724,975877,2
16725,86123,2
16726,649611,1
16727,24822,2
16728,824406,3
16729,18263,2
16730,944926,1
16731,1032787,2
16732,92258,2
16733,717174,2
16734,1022075,1
16735,530698,2
16736,136153,2
16737,9440,2
16738,453485,2
16739,502406,2
16740,916483,2
16741,371298,2
16742,344790,2
16743,950679,2
16744,910062,2
16745,53566,2
16746,992299,2
16747,806599,2
16748,311349,2
16749,141998,2
16750,674538,2
16751,24872,2
16752,560607,1
16753,199527,2
16754,659771,2
16755,185200,2
16756,132606,2
16757,565527,2
16758,352112,1
16759,910224,2
16760,128746,2
16761,756429,2
16762,644639,2
16763,93556,2
16764,491422,1
16765,100089,2
16766,84634,1
16767,546115,2
16768,2250,2
16769,228351,2
16770,113577,1
16771,291936,2
16772,180896,2
16773,826642,2
16774,376618,2
16775,948273,2
16776,338132,2
16777,255981,2
16778,426512,2
16779,132090,2
16780,535386,2
16781,654392,2
16782,429101,2
16783,77108,1
16784,1004504,2
16785,218721,2
16786,923666,2
16787,870545,2
16788,513560,2
16789,330277,2
16790,805816,2
16791,708397,2
16792,208769,2
16793,674161,1
16794,721387,1
16795,540713,2
16796,685100,2
16797,78604,2
16798,343661,2
16799,409459,1
16800,113581,1
16801,899135,2
16802,509806,2
16803,633340,2
16804,692834,1
16805,879085,2
16806,53612,2
16807,123355,2
16808,784237,1
16809,976872,2
16810,35267,2
16811,156820,1
16812,572072,2
16813,1000277,1
16814,736666,2
16815,839700,2
16816,750154,2
16817,514759,2
16818,276328,3
16819,852878,2
16820,220333,2
16821,775151,2
16822,1036929,2
16823,636912,1
16824,69557,2
16825,241078,2
16826,1020448,2
16827,765506,2
16828,424983,1
16829,301576,2
16830,424766,2
16831,511971,2
16832,155358,2
16833,208658,2
16834,881302,2
16835,71470,2
16836,729827,2
16837,387917,2
16838,740294,2
16839,526054,2
16840,223136,2
16841,336984,2
16842,725427,2
16843,33342,1
16844,25438,2
16845,837066,2
16846,434242,2
16847,14920,3
16848,514979,1
16849,528933,2
16850,526038,1
16851,461461,2
16852,618040,1
16853,960621,2
16854,835722,2
16855,862965,2
16856,739182,3
16857,75279,1
16858,849922,2
16859,283726,2
16860,281730,2
16861,1038288,2
16862,662795,1
16863,423327,2
16864,787100,1
16865,958610,1
16866,971604,2
16867,848841,2
16868,960988,3
16869,1029226,2
16870,211373,2
16871,1009716,2
16872,225626,1
16873,375471,1
16874,530841,2
16875,80350,1
16876,810867,2
16877,818111,2
16878,459110,2
16879,259765,2
16880,486000,2
16881,228686,3
16882,158640,2
16883,310747,2
16884,257517,2
16885,786776,1
16886,857359,2
16887,867501,2
16888,779588,3
16889,617911,2
16890,278785,2
16891,731912,2
16892,412351,3
16893,926472,2
16894,168019,2
16895,60300,1
16896,138681,2
16897,429484,2
16898,734218,2
16899,279018,1
16900,714896,2
16901,863893,2
16902,39142,2
16903,257393,2
16904,839814,2
16905,221300,2
16906,438404,2
16907,233979,2
16908,891291,2
16909,664510,2
16910,1033454,2
16911,494504,2
16912,738532,2
16913,202791,2
16914,69071,1
16915,181786,2
16916,269186,2
16917,151384,2
16918,373701,2
16919,902236,2
16920,175654,2
16921,261879,2
16922,869603,1
16923,274241,2
16924,782009,2
16925,256596,1
16926,462747,2
16927,145577,2
16928,505852,1
16929,845424,2
16930,975298,2
16931,716614,2
16932,496598,2
16933,875900,2
16934,13110,2
16935,527173,2
16936,719435,3
16937,561187,2
16938,333361,2
16939,947883,2
16940,726661,2
16941,306313,2
16942,911270,3
16943,481980,2
16944,460036,2
16945,943431,1
16946,507146,2
16947,227548,2
16948,956309,2
16949,804201,2
16950,1013349,2
16951,794301,2
16952,406431,1
16953,483841,2
16954,101477,2
16955,530773,2
16956,402323,2
16957,539155,2
16958,475004,2
16959,530148,2
16960,73307,2
16961,762963,2
16962,425333,2
16963,497244,2
16964,177390,2
16965,681802,2
16966,766295,2
16967,582783,1
16968,405426,1
16969,697764,2
16970,739294,2
16971,80007,2
16972,715950,2
16973,969293,1
16974,438853,2
16975,272549,2
16976,3667,2
16977,145791,1
16978,790591,2
16979,189439,1
16980,64236,2
16981,347559,2
16982,703991,3
16983,596495,2
16984,58156,2
16985,899715,1
16986,975896,2
16987,328638,2
16988,15916,2
16989,571864,2
16990,175880,2
16991,37482,2
16992,883380,2
16993,760114,2
16994,26497,2
16995,713277,1
16996,562487,1
16997,707051,1
16998,366914,1
16999,321092,2
17000,277888,2
17001,842225,2
17002,932754,2
17003,610206,2
17004,539267,2
17005,882355,2
17006,1024591,2
17007,802952,2
17008,468800,2
17009,965068,2
17010,1033679,2
17011,436403,2
17012,1047243,2
17013,945764,2
17014,669311,2
17015,1014451,2
17016,488645,2
17017,55219,2
17018,349499,2
17019,939924,2
17020,673867,1
17021,12977,2
17022,501156,2
17023,475755,2
17024,16944,2
17025,322649,2
17026,496722,1
17027,43981,2
17028,68151,2
17029,973215,2
17030,458294,2
17031,525266,1
17032,439731,2
17033,458396,2
17034,759624,2
17035,611932,2
17036,175035,2
17037,952294,2
17038,907135,2
17039,511053,2
17040,536196,2
17041,890394,2
17042,806485,2
17043,88023,2
17044,247732,2
17045,1038037,2
17046,358603,2
17047,535370,2
17048,629482,2
17049,936401,2
17050,846634,2
17051,434722,2
17052,7538,2
17053,549350,2
17054,430059,2
17055,175537,2
17056,530730,2
17057,369689,2
17058,558824,1
17059,23457,2
17060,995043,2
17061,658617,1
17062,636506,2
17063,800444,2
17064,297741,1
17065,843952,2
17066,280322,2
17067,422257,2
17068,270512,2
17069,206376,1
17070,404157,2
17071,967079,2
17072,676082,2
17073,804695,2
17074,633295,2
17075,1002198,2
17076,1004771,2
17077,147574,2
17078,173082,2
17079,376787,2
17080,932634,2
17081,856977,2
17082,966456,2
17083,641590,2
17084,125289,2
17085,626889,2
17086,953313,1
17087,678796,2
17088,982986,2
17089,340782,3
17090,425847,2
17091,272105,2
17092,612996,2
17093,643032,2
17094,863906,2
17095,465637,2
17096,924363,2
17097,931133,2
17098,817106,2
17099,916583,2
17100,797864,2
17101,42435,2
17102,40332,1
17103,637026,2
17104,505089,2
17105,645515,2
17106,271368,2
17107,27108,2
17108,767061,2
17109,203067,2
17110,986674,2
17111,692365,2
17112,188826,2
17113,507142,2
17114,402212,1
17115,601139,2
17116,637695,2
17117,1014834,2
17118,1027741,2
17119,158425,2
17120,517521,2
17121,398219,1
17122,387552,1
17123,452503,2
17124,219457,2
17125,711151,2
17126,247235,2
17127,985353,2
17128,126250,2
17129,119989,2
17130,970189,2
17131,737004,2
17132,468178,1
17133,478400,2
17134,83818,2
17135,223087,2
17136,945233,2
17137,495612,1
17138,81677,1
17139,308454,2
17140,965853,2
17141,971126,2
17142,640486,2
17143,595057,2
17144,787516,2
17145,450625,2
17146,684688,2
17147,624569,2
17148,720251,2
17149,272914,1
17150,441548,1
17151,855769,2
17152,567521,2
17153,596981,1
17154,503148,2
17155,437983,2
17156,11044,2
17157,751149,2
17158,885705,2
17159,110658,2
17160,471581,2
17161,349482,2
17162,178560,2
17163,488524,2
17164,234702,2
17165,62486,2
17166,187761,2
17167,132022,2
17168,773592,1
17169,189112,2
17170,1014123,2
17171,519511,2
17172,435139,1
17173,135283,2
17174,704681,2
17175,241518,2
17176,301643,2
17177,914879,2
17178,891213,1
17179,706885,2
17180,464753,2
17181,238425,2
17182,310606,2
17183,526861,2
17184,866255,2
17185,308221,2
17186,293866,2
17187,1049335,2
17188,1050912,2
17189,666947,2
17190,141125,2
17191,569652,2
17192,448511,3
17193,9619,2
17194,79490,2
17195,633569,2
17196,18773,2
17197,449251,2
17198,331788,2
17199,756039,2
17200,281749,2
17201,621385,2
17202,573677,2
17203,784353,2
17204,629450,2
17205,927644,2
17206,674572,1
17207,1025789,2
17208,944429,2
17209,245076,2
17210,75955,1
17211,455018,2
17212,986745,2
17213,531412,2
17214,149760,2
17215,593227,2
17216,347642,2
17217,545943,2
17218,203003,2
17219,824852,2
17220,844354,2
17221,832863,2
17222,669691,2
17223,865825,2
17224,1013201,2
17225,311662,2
17226,1007703,2
17227,940676,2
17228,198328,2
17229,747984,2
17230,31498,2
17231,305009,2
17232,697506,2
17233,845121,2
17234,839313,2
17235,428622,2
17236,724871,1
17237,699666,2
17238,847131,2
17239,777941,2
17240,184493,1
17241,181969,2
17242,499436,2
17243,919894,2
17244,936436,2
17245,95472,2
17246,643670,2
17247,830682,1
17248,428975,2
17249,994555,2
17250,879490,2
17251,237998,2
17252,705832,2
17253,3725,2
17254,964025,2
17255,592384,2
17256,280815,2
17257,443353,2
17258,625524,2
17259,918446,2
17260,28861,2
17261,661177,2
17262,238460,1
17263,603786,2
17264,291466,2
17265,721789,2
17266,537178,1
17267,582559,2
17268,360162,1
17269,1050188,2
17270,395001,2
17271,313682,2
17272,483729,2
17273,271977,2
17274,535720,2
17275,765207,2
17276,710810,1
17277,891629,2
17278,328636,2
17279,455126,2
17280,542279,2
17281,605709,2
17282,570789,2
17283,642680,2
17284,14054,2
17285,758749,2
17286,912771,2
17287,884290,2
17288,514237,1
17289,664369,2
17290,825648,2
17291,778313,2
17292,397073,1
17293,671568,2
17294,739212,2
17295,332313,2
17296,1019264,2
17297,48720,2
17298,544518,1
17299,1010746,3
17300,426555,2
17301,980241,2
17302,510555,2
17303,523254,1
17304,686772,2
17305,651730,2
17306,207404,2
17307,865983,2
17308,238453,2
17309,538920,2
17310,229573,2
17311,216461,2
17312,280788,2
17313,359303,2
17314,389346,2
17315,171129,2
17316,898197,2
17317,553722,2
17318,856331,1
17319,326010,2
17320,858643,2
17321,299098,2
17322,301264,2
17323,690492,2
17324,841849,2
17325,421936,2
17326,284848,2
17327,23422,2
17328,865508,2
17329,24317,2
17330,996669,2
17331,308766,2
17332,221628,2
17333,802765,2
17334,787344,2
17335,59707,2
17336,971271,2
17337,253410,2
17338,887433,2
17339,369368,2
17340,704949,2
17341,454311,2
